no_faktur,kode_barang,deskripsi,jumlah,tanggal_faktur,harga_satuan,id_pelanggan,provinsi
558614,20667,CHERRY BLOSSOM PURSE,3,2011-06-30 15:56:00,2460.0,nan,Jawa Barat
579508,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-11-29 16:33:00,2920.0,nan,Papua Selatan
556041,22383,LUNCH BAG SUKI DESIGN ,1,2011-06-08 12:44:00,1650.0,17954.0,Papua Selatan
572037,22561,WOODEN SCHOOL COLOURING SET,3,2011-10-20 12:07:00,1650.0,17365.0,Kalimantan Utara
578996,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-11-27 16:02:00,4950.0,13991.0,Lampung
577506,22629,SPACEBOY LUNCH BOX ,1,2011-11-20 12:40:00,1950.0,13212.0,Nusa Tenggara Timur
559298,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2011-07-07 12:38:00,1950.0,12471.0,Bali
552229,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2011-05-06 15:40:00,830.0,nan,Sumatera Utara
C556904,D,Discount,1,2011-06-15 12:56:00,14420.0,14527.0,Papua Barat Daya
576672,23007,REGENCY CAKESTAND 3 TIER,6,2011-11-16 11:59:00,14950.0,12731.0,Bali
578347,22918,HERB MARKER PARSLEY,1,2011-11-24 09:26:00,1630.0,nan,Sulawesi Barat
565455,23414,ZINC BOX SIGN HOME,1,2011-09-04 16:09:00,9950.0,nan,Gorontalo
542667,22417,PACK OF 60 SPACEBOY CAKE CASES,6,2011-01-31 12:16:00,550.0,17068.0,Jambi
536846,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,2010-12-02 19:59:00,3250.0,14573.0,Riau
564818,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,2011-08-30 12:10:00,2460.0,nan,Aceh
561026,21535,RED RETROSPOT SMALL MILK JUG,2,2011-07-24 10:49:00,2550.0,17265.0,Sulawesi Barat
575875,22070,SMALL RED RETROSPOT MUG IN BOX ,6,2011-11-11 13:06:00,3750.0,nan,Kalimantn Barat
542664,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-01-31 12:14:00,3290.0,nan,Gorontalo
540014,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-01-04 11:34:00,1250.0,14606.0,Nusa Tenggara Timur
571509,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-10-17 15:28:00,6950.0,13110.0,Gorontalo
537823,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2010-12-08 14:25:00,1280.0,nan,Sulawesi Barat
579546,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-11-30 10:37:00,2080.0,nan,Nusa Tenggara Timur
537434,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2010-12-06 16:57:00,5910.0,nan,Bali
543985,21195,PINK  HONEYCOMB PAPER BALL ,1,2011-02-15 09:44:00,4130.0,nan,Bangka Belitung
556182,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-06-09 11:35:00,1650.0,16892.0,Bengkulu
550906,72232,FENG SHUI PILLAR CANDLE,48,2011-04-21 12:34:00,190.0,14298.0,Sumatera Barat
539958,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,2010-12-23 13:26:00,1660.0,nan,Nusa Tenggara Barat
579174,22110,BIRD HOUSE HOT WATER BOTTLE,6,2011-11-28 14:39:00,2550.0,13266.0,Jwa Tengah
555275,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-06-01 17:18:00,850.0,nan,Maluku Utara
551342,22620,4 TRADITIONAL SPINNING TOPS,12,2011-04-28 08:34:00,1450.0,16099.0,Banten
575886,21462,REGENCY CAKESTAND 3 TIER,1,2011-11-11 13:57:00,6750.0,12517.0,Riau
575480,15056P,EDWARDIAN PARASOL PINK,3,2011-11-09 16:26:00,5950.0,15594.0,Nusa Tenggara Timur
546156,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-10 08:31:00,3750.0,14297.0,Papua Barat
539958,22447,PIN CUSHION BABUSHKA BLUE,3,2010-12-23 13:26:00,2510.0,nan,Sumatera Barat
552262,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,2011-05-08 11:37:00,4150.0,14911.0,Sulawes Selatan
C554203,85132C,CHARLIE AND LOLA FIGURES TINS,1,2011-05-23 12:14:00,1950.0,14573.0,Papua Pegunungan
575176,22544,MINI JIGSAW SPACEBOY,1,2011-11-08 18:29:00,830.0,nan,Di Yogyakarta
557324,22712,CARD DOLLY GIRL ,1,2011-06-20 09:41:00,830.0,nan,Nusa Tenggara Timur
563104,23333,IVORY WICKER HEART MEDIUM,12,2011-08-12 10:13:00,1250.0,13888.0,Jambi
569012,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-09-30 08:18:00,650.0,15187.0,Papua Tengah
567673,21231,SWEETHEART CERAMIC TRINKET BOX,1,2011-09-21 15:43:00,2460.0,nan,Kalimantan Timur
543507,21213,PACK OF 72 SKULL CAKE CASES,2,2011-02-09 10:49:00,550.0,15039.0,Jawa Barat
538148,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2010-12-09 16:26:00,5060.0,nan,Sulawesi Tenggara
558637,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-06-30 20:08:00,2950.0,17891.0,Papua Pegunungan
573359,23528,WALL ART SPACEBOY,1,2011-10-30 12:48:00,3750.0,14178.0,Sulawesi Barat
544463,21934,SKULL SHOULDER BAG,1,2011-02-20 14:31:00,1650.0,12988.0,Nusa Tenggara Timur
581238,84997b,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-12-08 10:53:00,8290.0,nan,Sulawesi Barat
546136,85202,HANGING WOOD AND FELT HEART,2,2011-03-09 16:32:00,790.0,nan,Kalimantn Barat
553384,20726,LUNCH BAG WOODLAND,1,2011-05-16 15:53:00,1650.0,16899.0,Riau
573585,23567,EGG CUP HENRIETTA HEN PINK,1,2011-10-31 14:41:00,2460.0,nan,Jawa Timur
561217,23288,GREEN VINTAGE SPOT BEAKER,1,2011-07-25 17:09:00,1630.0,nan,Jawa Barat
551584,21735,TWO DOOR CURIO CABINET,2,2011-05-03 11:22:00,12750.0,15620.0,Maluku
573808,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-11-01 11:29:00,1250.0,14419.0,Sumatera Barat
568696,23511,REGENCY CAKESTAND 3 TIER,6,2011-09-28 14:56:00,2080.0,13842.0,Jawa Barat
564760,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-08-30 10:47:00,4130.0,nan,Papua Tengah
564754,20725,LUNCH BAG RED RETROSPOT,1,2011-08-30 10:29:00,4130.0,nan,Sulawes Selatan
541830,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-01-21 17:09:00,1250.0,nan,Gorontalo
566603,20712,JUMBO BAG WOODLAND ANIMALS,3,2011-09-13 16:12:00,4130.0,nan,Papua Barat
538514,22176,BLUE OWL SOFT TOY,2,2010-12-12 14:27:00,2950.0,15044.0,Sulawesi Tengah
554986,21328,BALLOONS  WRITING SET ,3,2011-05-29 12:35:00,1650.0,14451.0,Papua Pegunungan
575138,22686,FRENCH BLUE METAL DOOR SIGN No,2,2011-11-08 15:24:00,2460.0,nan,Papua Selatan
558199,22072,RED RETROSPOT TEA CUP AND SAUCER ,5,2011-06-27 12:58:00,3750.0,17110.0,Jawa Barat
570445,21059,PARTY INVITES DINOSAURS,3,2011-10-10 14:42:00,850.0,12748.0,Sulawesi Utara
552624,17091A,LAVENDER INCENSE IN TIN,3,2011-05-10 12:53:00,380.0,14505.0,Sulawesi Tenggara
548655,22443,GROW YOUR OWN HERBS SET OF 3,2,2011-04-01 13:47:00,7950.0,15605.0,Sumatera Selatan
548516,21245,GREEN POLKADOT PLATE ,1,2011-03-31 16:28:00,3290.0,nan,Nusa Tenggara Barat
557748,22526,WHEELBARROW FOR CHILDREN ,1,2011-06-22 12:32:00,12750.0,14527.0,Papua
564837,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-08-30 12:40:00,3290.0,nan,Sulawes Selatan
537050,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,2010-12-05 11:10:00,1250.0,14800.0,Sumatera Utara
563239,23051,REGENCY CAKESTAND 3 TIER,1,2011-08-15 10:02:00,8250.0,15048.0,Dki Jakarta
557639,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-06-21 16:13:00,290.0,12933.0,Papua Pegunungan
544323,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,2011-02-17 15:51:00,830.0,nan,Lampung
567424,M,Manual,2,2011-09-20 11:16:00,850.0,16369.0,Bali
554098,22937,BAKING MOULD CHOCOLATE CUPCAKES,2,2011-05-22 13:01:00,2550.0,14769.0,Papua Selatan
572681,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-10-25 13:51:00,1450.0,13510.0,Papua Barat Daya
557389,23175,REGENCY MILK JUG PINK ,4,2011-06-20 11:03:00,3250.0,15921.0,Maluku Utara
577768,85038,REGENCY CAKESTAND 3 TIER,1,2011-11-21 15:18:00,4130.0,nan,Kepulauan Riau
561873,85019A,ROMANTIC IMAGES NOTEBOOK SET,1,2011-07-31 11:48:00,1250.0,13316.0,Bali
543013,DOT,DOTCOM POSTAGE,1,2011-02-02 13:35:00,174120.0,nan,Kalimantan Selatan
542888,22625,RED KITCHEN SCALES,2,2011-02-01 13:15:00,8500.0,15687.0,Banten
577485,22804,PINK HANGING HEART T-LIGHT HOLDER,2,2011-11-20 11:56:00,2950.0,16360.0,Dki Jakarta
548708,23232,WRAP VINTAGE PETALS  DESIGN,1,2011-04-03 12:41:00,420.0,13269.0,Banten
557315,82551,LAUNDRY 15C METAL SIGN,2,2011-06-19 16:02:00,1450.0,15535.0,Jwa Tengah
570872,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-10-12 16:40:00,1630.0,nan,Papua Barat Daya
549901,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-04-12 16:17:00,1250.0,17180.0,Dki Jakarta
580615,23203,JUMBO BAG VINTAGE DOILY ,20,2011-12-05 12:05:00,2080.0,16873.0,Jambi
556102,20725,LUNCH BAG RED RETROSPOT,10,2011-06-08 16:15:00,1650.0,nan,Papua Pegunungan
576245,20725,LUNCH BAG RED RETROSPOT,10,2011-11-14 13:40:00,1650.0,12553.0,Papua Barat Daya
543984,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-02-15 09:35:00,1250.0,15601.0,Jawa Barat
572542,22818,CARD CHRISTMAS VILLAGE,1,2011-10-24 16:20:00,420.0,17272.0,Riau
580983,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-12-06 16:26:00,8290.0,nan,Jawa Barat
576303,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-14 14:51:00,4950.0,15532.0,Sulawesi Tengah
562934,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2011-08-10 16:56:00,20790.0,nan,Aceh
560145,23177,TREASURE ISLAND BOOK BOX,8,2011-07-15 11:04:00,2250.0,13381.0,Sulawesi Tengah
561243,23321,SMALL WHITE HEART OF WICKER,2,2011-07-26 11:24:00,1650.0,nan,Nusa Tenggara Barat
572076,22716,CARD CIRCUS PARADE,12,2011-10-20 14:01:00,420.0,nan,Maluku
567981,21155,RED RETROSPOT PEG BAG,6,2011-09-23 11:22:00,4960.0,nan,Bengkulu
581492,21703,BAG 125g SWIRLY MARBLES,1,2011-12-09 10:03:00,830.0,nan,Maluku
557742,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-06-22 11:46:00,1250.0,14911.0,Jawa Timur
545323,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-03-01 14:57:00,4950.0,nan,Sumatera Selatan
571244,22066,LOVE HEART TRINKET POT,2,2011-10-14 15:46:00,390.0,17180.0,Sulawesi Barat
553208,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-05-16 09:10:00,1250.0,12674.0,Papua Barat
572035,21558,SKULL LUNCH BOX WITH CUTLERY ,60,2011-10-20 12:03:00,2100.0,14646.0,Bengkulu
560648,23134,LARGE ZINC HEART WALL ORGANISER,25,2011-07-20 11:33:00,5880.0,18102.0,Papua Barat
546913,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-03-17 20:18:00,4950.0,15861.0,Papua Pegunungan
564965,21930,JUMBO STORAGE BAG SKULLS,100,2011-08-31 15:07:00,1790.0,17677.0,Kalimantn Barat
579471,23089,GLASS BON BON JAR,1,2011-11-29 15:08:00,3290.0,nan,Bangka Belitung
568075,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-09-23 14:21:00,9950.0,14652.0,Papua Selatan
560876,22550,HOLIDAY FUN LUDO,4,2011-07-21 15:14:00,3750.0,12626.0,Gorontalo
573510,23527,WALL ART ANIMALS AND NATURE ,1,2011-10-31 12:21:00,3750.0,14808.0,Aceh
553387,DOT,DOTCOM POSTAGE,1,2011-05-16 16:33:00,182670.0,nan,Kepulauan Riau
545830,48187,DOORMAT NEW ENGLAND,1,2011-03-07 13:10:00,7950.0,17634.0,Sumatera Selatan
572969,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-10-27 10:46:00,850.0,13363.0,Jambi
568529,21352,EUCALYPTUS & PINECONE  WREATH,48,2011-09-27 13:38:00,2950.0,16181.0,Papua Barat Daya
560650,23005,TRAVEL CARD WALLET I LOVE LONDON,5,2011-07-20 11:38:00,420.0,15529.0,Kalimantan Timur
558763,23120,PACK OF 6 SMALL FRUIT STRAWS,10,2011-07-03 13:08:00,420.0,12841.0,Di Yogyakarta
554635,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-05-25 11:45:00,1250.0,13069.0,Jambi
564670,21197,MULTICOLOUR  CONFETTI IN TUBE,12,2011-08-26 15:44:00,1650.0,12683.0,Kalimantn Barat
579132,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-11-28 12:35:00,9950.0,15022.0,Papua Barat
578928,22489,PACK OF 12 TRADITIONAL CRAYONS,9,2011-11-27 12:29:00,420.0,15443.0,Kalimantan Tengah
546855,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,4,2011-03-17 13:58:00,2100.0,18168.0,Sumatera Utara
556824,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-06-15 10:24:00,3750.0,nan,Sulawesi Utara
555896,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-06-07 16:04:00,2550.0,15640.0,Kalimantn Barat
548400,48184,DOORMAT ENGLISH ROSE ,2,2011-03-30 17:33:00,7950.0,17400.0,Sulawesi Tengah
537638,82551,LAUNDRY 15C METAL SIGN,1,2010-12-07 15:28:00,2510.0,nan,Sumatera Utara
537831,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2010-12-08 14:50:00,2550.0,17894.0,Sumatera Barat
547360,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-03-22 12:30:00,2950.0,16135.0,Maluku
567670,20985,HEART CALCULATOR,2,2011-09-21 15:32:00,2460.0,nan,Nusa Tenggara Timur
568174,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,2011-09-25 13:23:00,1950.0,16261.0,Jwa Tengah
552539,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-05-10 10:17:00,2950.0,nan,Sumatera Selatan
562711,21770,OPEN CLOSED METAL SIGN,1,2011-08-08 14:53:00,4950.0,16788.0,Bangka Belitung
581219,23211,RED ROCKING HORSE HAND PAINTED,3,2011-12-08 09:28:00,2460.0,nan,Di Yogyakarta
543474,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-02-08 15:09:00,4950.0,14415.0,Kalimantan Utara
551276,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,2011-04-27 13:06:00,2950.0,16016.0,Banten
537135,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,2010-12-05 12:35:00,2950.0,17059.0,Nusa Tenggara Barat
543737,22260,FELT EGG COSY BLUE RABBIT ,12,2011-02-11 12:45:00,850.0,12477.0,Kalimantan Selatan
581237,23508,MINI PLAYING CARDS DOLLY GIRL ,3,2011-12-08 10:40:00,420.0,15443.0,Jwa Tengah
573094,21535,RED RETROSPOT SMALL MILK JUG,2,2011-10-27 14:39:00,2550.0,15707.0,Kalimantan Timur
568721,23200,JUMBO BAG PEARS,3,2011-09-28 16:24:00,4130.0,nan,Sulawesi Tenggara
538857,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2010-12-14 13:58:00,1450.0,15311.0,Papua Barat Daya
575634,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-10 13:44:00,4950.0,13266.0,Nusa Tenggara Timur
553476,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,12,2011-05-17 11:41:00,10950.0,14221.0,Jawa Barat
562014,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-08-01 14:05:00,1650.0,14341.0,Gorontalo
556636,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-06-13 15:30:00,2920.0,nan,Jawa Barat
540551,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-10 09:43:00,3190.0,nan,Kalimantan Timur
574690,23508,MINI PLAYING CARDS DOLLY GIRL ,20,2011-11-06 13:11:00,420.0,12638.0,Papua
536976,21982,PACK OF 12 SUKI TISSUES ,3,2010-12-03 14:18:00,290.0,14723.0,Papua Tengah
559311,22494,EMERGENCY FIRST AID TIN ,96,2011-07-07 13:35:00,1060.0,14459.0,Sulawesi Tengah
572552,22124,SET OF 2 TEA TOWELS PING MICROWAVE,4,2011-10-24 17:07:00,2460.0,14096.0,Kalimantan Utara
573117,23542,WALL ART 70'S ALPHABET ,4,2011-10-27 16:11:00,8250.0,16688.0,Bali
562451,21754,HOME BUILDING BLOCK WORD,3,2011-08-05 09:25:00,5950.0,nan,Kalimantan Utara
564757,23206,LUNCH BAG APPLE DESIGN,4,2011-08-30 10:36:00,4130.0,nan,Sumatera Selatan
579171,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,2011-11-28 14:30:00,3250.0,13030.0,Papua
574714,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-11-06 14:29:00,1650.0,15427.0,Papua Pegunungan
570428,21877,HOME SWEET HOME MUG,6,2011-10-10 14:02:00,1650.0,15553.0,Jawa Barat
576665,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-11-16 11:46:00,2100.0,17841.0,Sumatera Barat
539444,21484,CHICK GREY HOT WATER BOTTLE,36,2010-12-17 15:52:00,2950.0,14146.0,Jawa Timur
552514,21216,REGENCY CAKESTAND 3 TIER,1,2011-05-09 16:30:00,10790.0,nan,Kalimantn Barat
579187,22847,BREAD BIN DINER STYLE IVORY,1,2011-11-28 15:31:00,33290.0,nan,Jawa Barat
C574922,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-11-07 16:39:00,2080.0,15502.0,Sulawesi Tengah
565471,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-09-05 10:12:00,1950.0,13931.0,Kalimantn Barat
578225,23100,SILVER BELLS TABLE DECORATION,12,2011-11-23 11:51:00,1250.0,17700.0,Nusa Tenggara Barat
539595,20699,MOUSEY LONG LEGS SOFT TOY,1,2010-12-20 13:43:00,5060.0,nan,Sumatera Selatan
555397,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-06-02 17:26:00,16630.0,nan,Jawa Barat
580720,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-05 16:55:00,12750.0,14629.0,Bangka Belitung
557626,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-06-21 14:29:00,4150.0,14175.0,Papua Selatan
571716,23032,DRAWER KNOB CRACKLE GLAZE IVORY,2,2011-10-18 17:05:00,3290.0,nan,Sulawesi Tengah
C553914,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-05-19 19:50:00,3750.0,18109.0,Dki Jakarta
544812,22379,RECYCLING BAG RETROSPOT ,2,2011-02-23 15:58:00,4130.0,nan,Papua Pegunungan
560119,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2011-07-15 10:21:00,7950.0,12815.0,Sumatera Barat
544657,84378,REGENCY CAKESTAND 3 TIER,12,2011-02-22 13:08:00,1250.0,14895.0,Sulawesi Barat
575930,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-11-11 17:58:00,5790.0,nan,Sulawesi Utara
556912,23202,JUMBO BAG VINTAGE LEAF,3,2011-06-15 13:26:00,2080.0,15005.0,Di Yogyakarta
571303,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-17 09:36:00,290.0,nan,Papua Selatan
571601,35970,ZINC FOLKART SLEIGH BELLS,12,2011-10-18 10:53:00,1690.0,17073.0,Jwa Tengah
559337,21389,IVORY HANGING DECORATION  BIRD,5,2011-07-07 16:27:00,830.0,nan,Jawa Timur
548726,21314,SMALL GLASS HEART TRINKET POT,16,2011-04-04 09:38:00,2100.0,13767.0,Sulawesi Tengah
560772,22978,PANTRY ROLLING PIN,1,2011-07-20 16:12:00,7460.0,nan,Nusa Tenggara Timur
546116,22443,GROW YOUR OWN HERBS SET OF 3,4,2011-03-09 13:53:00,7950.0,15367.0,Maluku
557147,22630,DOLLY GIRL LUNCH BOX,24,2011-06-17 10:51:00,1950.0,12408.0,Maluku
568552,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-09-27 15:16:00,4250.0,14824.0,Maluku Utara
560503,20728,LUNCH BAG CARS BLUE,1,2011-07-19 11:40:00,1650.0,17682.0,Sumatera Selatan
576837,22615,PACK OF 12 CIRCUS PARADE TISSUES ,2,2011-11-16 15:16:00,830.0,nan,Bangka Belitung
537155,84827,ASS DES PHONE SPONGE CRAFT STICKER,1,2010-12-05 13:05:00,650.0,12748.0,Sulawesi Tengah
577034,37340,MULTICOLOUR SPRING FLOWER MUG,12,2011-11-17 13:16:00,390.0,12847.0,Kepulauan Riau
579196,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-11-28 15:54:00,1250.0,14096.0,Sumatera Barat
578271,23355,HOT WATER BOTTLE KEEP CALM,8,2011-11-23 13:40:00,4950.0,13899.0,Papua Pegunungan
545078,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2011-02-28 10:15:00,4130.0,nan,Bangka Belitung
575637,23144,ZINC T-LIGHT HOLDER STARS SMALL,3,2011-11-10 13:46:00,830.0,16904.0,Sulawesi Tenggara
567304,23403,LETTER HOLDER HOME SWEET HOME,1,2011-09-19 13:27:00,3750.0,14704.0,Papua
572667,21619,4 VANILLA BOTANICAL CANDLES,12,2011-10-25 13:05:00,1250.0,nan,Jwa Tengah
547399,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,2011-03-22 16:55:00,830.0,nan,Jwa Tengah
563699,22624,IVORY KITCHEN SCALES,2,2011-08-18 13:47:00,8500.0,13381.0,Kalimantan Tengah
576695,20727,LUNCH BAG  BLACK SKULL.,1,2011-11-16 12:25:00,1650.0,16469.0,Sulawesi Tenggara
571418,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2011-10-17 12:35:00,1250.0,16412.0,Maluku Utara
572513,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,2011-10-24 14:36:00,1250.0,16728.0,Banten
563903,23298,SPOTTY BUNTING,3,2011-08-21 11:15:00,4950.0,17068.0,Di Yogyakarta
572834,23035,DRAWER KNOB CERAMIC IVORY,6,2011-10-26 11:46:00,1450.0,12748.0,Sumatera Barat
561367,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-07-26 15:46:00,8290.0,nan,Sumatera Utara
555476,22548,HEADS AND TAILS SPORTING FUN,1,2011-06-03 12:17:00,1250.0,16593.0,Papua Barat Daya
579787,21931,JUMBO STORAGE BAG SUKI,1,2011-11-30 15:33:00,4130.0,nan,Aceh
542397,22551,PLASTERS IN TIN SPACEBOY,48,2011-01-27 15:22:00,1650.0,13328.0,Nusa Tenggara Barat
542864,21154,RED RETROSPOT OVEN GLOVE ,200,2011-02-01 12:03:00,1060.0,13802.0,Jawa Timur
561515,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-07-27 15:16:00,830.0,nan,Papua Barat
547055,22384,REGENCY CAKESTAND 3 TIER,3,2011-03-20 12:14:00,1650.0,16444.0,Nusa Tenggara Timur
542216,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-01-26 12:29:00,850.0,14911.0,Gorontalo
567183,22829,SWEETHEART WIRE WALL TIDY,1,2011-09-18 15:32:00,9950.0,14769.0,Aceh
543009,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,17,2011-02-02 13:11:00,850.0,18041.0,Dki Jakarta
568801,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-09-29 10:46:00,2080.0,14475.0,Di Yogyakarta
565407,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-09-04 11:00:00,1450.0,16983.0,Sulawesi Barat
574352,23530,WALL ART ONLY ONE PERSON ,126,2011-11-04 10:38:00,3570.0,18102.0,Jwa Tengah
542303,22674,FRENCH TOILET SIGN BLUE METAL,12,2011-01-27 11:05:00,1250.0,12539.0,Maluku
552514,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1,2011-05-09 16:30:00,8290.0,nan,Maluku Utara
546850,22540,MINI JIGSAW CIRCUS PARADE ,6,2011-03-17 13:20:00,420.0,13268.0,Jawa Timur
569253,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-10-03 10:55:00,420.0,13635.0,Papua Barat
574683,48188,DOORMAT WELCOME PUPPIES,1,2011-11-06 12:50:00,8250.0,16372.0,Sulawesi Tengah
556017,22652,TRAVEL SEWING KIT,10,2011-06-08 11:56:00,1650.0,15382.0,Papua Barat Daya
575930,21739,COSY SLIPPER SHOES SMALL GREEN,2,2011-11-11 17:58:00,2460.0,nan,Gorontalo
538155,82581,TOILET METAL SIGN,1,2010-12-09 16:52:00,550.0,16907.0,Sulawesi Barat
558475,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,2,2011-06-29 15:58:00,2460.0,nan,Sulawesi Utara
570714,23292,SPACEBOY CHILDRENS CUP,1,2011-10-12 10:20:00,1250.0,13520.0,Kalimantan Tengah
538149,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2010-12-09 16:27:00,5910.0,nan,Maluku Utara
563432,22728,ALARM CLOCK BAKELIKE PINK,2,2011-08-16 12:12:00,3750.0,16713.0,Dki Jakarta
543474,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,2011-02-08 15:09:00,4150.0,14415.0,Kalimantan Tengah
580632,23377,PACK OF 12 DOLLY GIRL TISSUES,12,2011-12-05 12:16:00,390.0,16360.0,Gorontalo
553162,22293,HANGING CHICK GREEN DECORATION,1,2011-05-13 15:53:00,2920.0,nan,Maluku Utara
572549,23504,PLAYING CARDS JUBILEE UNION JACK,1,2011-10-24 17:03:00,2460.0,nan,Riau
555149,22819,"BIRTHDAY CARD, RETRO SPOT",3,2011-05-31 15:49:00,830.0,nan,Bali
580610,21329,REGENCY CAKESTAND 3 TIER,1,2011-12-05 11:48:00,3290.0,nan,Banten
548744,21166,COOK WITH WINE METAL SIGN ,1,2011-04-04 12:07:00,2080.0,17725.0,Aceh
561217,21892,REGENCY CAKESTAND 3 TIER,2,2011-07-25 17:09:00,2460.0,nan,Di Yogyakarta
541253,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,2011-01-16 13:51:00,2550.0,17841.0,Kalimantan Utara
541987,84218,REGENCY CAKESTAND 3 TIER,1,2011-01-24 16:05:00,1950.0,14130.0,Banten
554054,85088,CANDY SPOT HAND BAG,3,2011-05-20 15:29:00,4130.0,nan,Gorontalo
